"person_id","first_name","last_name","primary_number","birth_date","birth_city","birth_state_province","birth_country","nationality","height","weight","active","shoots_catches","current_team_id","primary_position_code","created_at","updated_at"
8471958,"Dan","Girardi","5","1984-04-28 16:00:00-08","Welland","ON","CAN","CAN","6' 1""",212,False,"R",NULL,"D","2021-10-07 15:47:46.438613-07","2021-10-07 15:47:46.438613-07"
8478365,"Danick","Martel","62","1994-12-11 16:00:00-08","Drummondville","QC","CAN","CAN","5' 9""",184,False,"L",NULL,"L","2021-10-07 15:47:46.820286-07","2021-10-07 15:47:46.820286-07"
8468498,"Brooks","Orpik","44","1980-09-25 17:00:00-07","San Francisco","CA","USA","USA","6' 3""",217,False,"L",NULL,"D","2021-10-07 15:47:47.503489-07","2021-10-07 15:47:47.503489-07"
8475758,"Devante","Smith-Pelly","25","1992-06-13 17:00:00-07","Scarborough","ON","CAN","CAN","6' 0""",223,False,"R",NULL,"R","2021-10-07 15:47:50.334203-07","2021-10-07 15:47:50.334203-07"
8470543,"Chris","Kunitz","14","1979-09-25 17:00:00-07","Regina","SK","CAN","CAN","6' 0""",188,False,"L",NULL,"L","2021-10-07 15:47:51.165648-07","2021-10-07 15:47:51.165648-07"
8475323,"Marcus","Kruger","16","1990-05-26 17:00:00-07","Stockholm",NULL,"SWE","SWE","6' 0""",186,False,"L",NULL,"C","2021-10-07 15:47:51.515947-07","2021-10-07 15:47:51.515947-07"
8478561,"Andreas","Martinsen","23","1990-06-12 17:00:00-07","Bærum",NULL,"NOR","NOR","6' 2""",225,False,"L",NULL,"L","2021-10-07 15:47:51.941119-07","2021-10-07 15:47:51.941119-07"
8479657,"Alexandre","Fortin","84","1997-02-24 16:00:00-08","Blainville","QC","CAN","CAN","6' 0""",184,False,"L",NULL,"L","2021-10-07 15:47:52.363413-07","2021-10-07 15:47:52.363413-07"
8480954,"Jacob","Nilsson","67","1993-10-11 17:00:00-07","Morrum",NULL,"SWE","SWE","5' 10""",180,False,"L",NULL,"C","2021-10-07 15:47:52.736623-07","2021-10-07 15:47:52.736623-07"
8468509,"Niklas","Kronwall","55","1981-01-11 16:00:00-08","Stockholm",NULL,"SWE","SWE","6' 0""",194,False,"L",NULL,"D","2021-10-07 15:47:53.135754-07","2021-10-07 15:47:53.135754-07"
8470598,"Thomas","Vanek","26","1984-01-18 16:00:00-08","Vienna",NULL,"AUT","AUT","6' 2""",214,False,"R",NULL,"L","2021-10-07 15:47:53.435879-07","2021-10-07 15:47:53.435879-07"
8475263,"Wade","Megan","22","1990-07-21 17:00:00-07","Canton","NY","USA","USA","6' 1""",191,False,"L",NULL,"C","2021-10-07 15:47:53.831826-07","2021-10-07 15:47:53.831826-07"
8476477,"Matt","Puempel","54","1993-01-23 16:00:00-08","Windsor","ON","CAN","CAN","6' 1""",201,False,"L",NULL,"L","2021-10-07 15:47:54.206003-07","2021-10-07 15:47:54.206003-07"
8477865,"Jake","Chelios","84","1991-03-07 16:00:00-08","Bloomfield Hills","MI","USA","USA","6' 2""",185,False,"L",NULL,"D","2021-10-07 15:47:54.66133-07","2021-10-07 15:47:54.66133-07"
8477994,"Dominic","Turgeon",NULL,"1996-02-24 16:00:00-08","Pointe-Claire","QC","CAN","CAN","6' 2""",199,True,"L",30,"C","2021-10-07 15:47:54.959664-07","2021-10-07 15:47:54.959664-07"
8480161,"Libor","Sulak","47","1994-03-03 16:00:00-08","Pelhrimov",NULL,"CZE","CZE","6' 2""",207,False,"L",NULL,"D","2021-10-07 15:47:55.395986-07","2021-10-07 15:47:55.395986-07"
8481426,"Ryan","Kuffner","56","1996-06-11 17:00:00-07","Ottawa","ON","CAN","CAN","6' 1""",186,False,"L",NULL,"L","2021-10-07 15:47:55.799572-07","2021-10-07 15:47:55.799572-07"
8474659,"Matt","Donovan","46","1990-05-08 17:00:00-07","Edmond","OK","USA","USA","6' 1""",205,False,"L",NULL,"D","2021-10-07 15:47:56.447508-07","2021-10-07 15:47:56.447508-07"
8469501,"Chris","Thorburn","22","1983-06-02 17:00:00-07","Sault Ste. Marie","ON","CAN","CAN","6' 3""",235,False,"R",NULL,"R","2021-10-07 15:47:56.978468-07","2021-10-07 15:47:56.978468-07"
8471761,"Chris","Butler","25","1986-10-26 16:00:00-08","St. Louis","MO","USA","USA","6' 1""",196,False,"L",NULL,"D","2021-10-07 15:47:57.287539-07","2021-10-07 15:47:57.287539-07"
8475325,"Jordan","Nolan","71","1989-06-22 17:00:00-07","Garden River, First Nations","ON","CAN","CAN","6' 3""",219,False,"L",NULL,"C","2021-10-07 15:47:57.6407-07","2021-10-07 15:47:57.6407-07"
8476877,"Jordan","Schmaltz","2","1993-10-07 17:00:00-07","Madison","WI","USA","USA","6' 2""",196,False,"R",NULL,"D","2021-10-07 15:47:58.268388-07","2021-10-07 15:47:58.268388-07"
8478373,"Nikita","Soshnikov","86","1993-10-13 17:00:00-07","Nizhny Tagil",NULL,"RUS","RUS","5' 11""",185,False,"L",NULL,"R","2021-10-07 15:47:58.640593-07","2021-10-07 15:47:58.640593-07"
8480143,"Jakub","Jerabek","28","1991-05-11 17:00:00-07","Pilsen",NULL,"CZE","CZE","5' 11""",199,False,"L",NULL,"D","2021-10-07 15:47:59.115823-07","2021-10-07 15:47:59.115823-07"
8474061,"Anthony","Peluso","16","1989-04-17 17:00:00-07","North York","ON","CAN","CAN","6' 3""",225,False,"R",NULL,"R","2021-10-07 15:47:59.757104-07","2021-10-07 15:47:59.757104-07"
8477510,"Kerby","Rychel","39","1994-10-06 17:00:00-07","Torrance","CA","USA","USA","6' 1""",213,False,"L",NULL,"L","2021-10-07 15:48:00.164073-07","2021-10-07 15:48:00.164073-07"
8477413,"Sven","Andrighetto","10","1993-03-20 16:00:00-08","Zurich",NULL,"CHE","CHE","5' 10""",188,False,"L",NULL,"R","2021-10-07 15:48:00.838177-07","2021-10-07 15:48:00.838177-07"
8470803,"Kyle","Brodziak","28","1984-05-24 17:00:00-07","St. Paul","AB","CAN","CAN","6' 2""",205,False,"R",NULL,"C","2021-10-07 15:48:01.231712-07","2021-10-07 15:48:01.231712-07"
8474089,"Brad","Malone","24","1989-05-19 17:00:00-07","Miramichi","NB","CAN","CAN","6' 2""",217,False,"L",NULL,"C","2021-10-07 15:48:01.573841-07","2021-10-07 15:48:01.573841-07"
8474520,"Jason","Garrison",NULL,"1984-11-12 16:00:00-08","White Rock","BC","CAN","CAN","6' 1""",218,False,"L",NULL,"D","2021-10-07 15:48:01.882108-07","2021-10-07 15:48:01.882108-07"
8476427,"Ty","Rattie","8","1993-02-04 16:00:00-08","Calgary","AB","CAN","CAN","6' 0""",183,False,"R",NULL,"R","2021-10-07 15:48:02.267471-07","2021-10-07 15:48:02.267471-07"
8478442,"Cooper","Marody","65","1996-12-19 16:00:00-08","Brighton","MI","USA","USA","6' 0""",184,True,"R",22,"C","2021-10-07 15:48:02.767808-07","2021-10-07 15:48:02.767808-07"
8479970,"Joseph","Gambardella","36","1993-11-30 16:00:00-08","Staten Island","NY","USA","USA","5' 10""",200,True,"L",1,"C","2021-10-07 15:48:03.157894-07","2021-10-07 15:48:03.157894-07"
8476423,"Reid","Boucher","24","1993-09-07 17:00:00-07","Lansing","MI","USA","USA","5' 10""",195,False,"L",NULL,"C","2021-10-07 15:48:03.656337-07","2021-10-07 15:48:03.656337-07"
8481425,"Josh","Teves","34","1995-02-17 16:00:00-08","Calgary","AB","CAN","CAN","6' 0""",170,False,"L",NULL,"D","2021-10-07 15:48:10.504995-07","2021-10-07 15:48:10.504995-07"
8470616,"Ryan","Kesler","17","1984-08-30 17:00:00-07","Livonia","MI","USA","USA","6' 2""",206,True,"R",24,"C","2021-10-07 15:48:11.00621-07","2021-10-07 15:48:11.00621-07"
8470622,"Patrick","Eaves","18","1984-04-30 17:00:00-07","Calgary","AB","CAN","USA","5' 11""",203,False,"R",NULL,"R","2021-10-07 15:48:11.372532-07","2021-10-07 15:48:11.372532-07"
8471490,"Adam","Cracknell","27","1985-07-14 17:00:00-07","Prince Albert","SK","CAN","CAN","6' 3""",209,False,"R",NULL,"R","2021-10-07 15:48:11.729078-07","2021-10-07 15:48:11.729078-07"
8476971,"Kevin","Roy","26","1993-05-19 17:00:00-07","Greenfield Park","QC","CAN","CAN","5' 9""",172,False,"L",NULL,"C","2021-10-07 15:48:12.150355-07","2021-10-07 15:48:12.150355-07"
8477009,"Jake","Dotchin","59","1994-03-23 16:00:00-08","Cambridge","ON","CAN","CAN","6' 3""",210,False,"R",NULL,"D","2021-10-07 15:48:12.411264-07","2021-10-07 15:48:12.411264-07"
8477034,"Jaycob","Megna","24","1992-12-09 16:00:00-08","Plantation","FL","USA","USA","6' 6""",221,True,"L",28,"D","2021-10-07 15:48:12.724744-07","2021-10-07 15:48:12.724744-07"
8479290,"Kalle","Kossila","48","1993-04-13 17:00:00-07","Kauniainen",NULL,"FIN","FIN","5' 11""",182,False,"L",NULL,"C","2021-10-07 15:48:13.194654-07","2021-10-07 15:48:13.194654-07"
8480082,"Justin","Kloos","81","1993-11-29 16:00:00-08","Lakeville","MN","USA","USA","5' 10""",175,False,"R",NULL,"C","2021-10-07 15:48:13.515755-07","2021-10-07 15:48:13.515755-07"
8470760,"Marc","Methot","33","1985-06-20 17:00:00-07","Ottawa","ON","CAN","CAN","6' 4""",230,False,"L",NULL,"D","2021-10-07 15:48:14.040423-07","2021-10-07 15:48:14.040423-07"
8471691,"Martin","Hanzal","40","1987-02-19 16:00:00-08","Pisek",NULL,"CZE","CZE","6' 6""",230,False,"L",NULL,"C","2021-10-07 15:48:14.364648-07","2021-10-07 15:48:14.364648-07"
8473588,"Erik","Condra","27","1986-08-05 17:00:00-07","Trenton","MI","USA","USA","5' 11""",185,False,"R",NULL,"R","2021-10-07 15:48:14.781697-07","2021-10-07 15:48:14.781697-07"
8477471,"Dillon","Heatherington","29","1995-05-08 17:00:00-07","Calgary","AB","CAN","CAN","6' 4""",220,True,"L",9,"D","2021-10-07 15:48:15.209826-07","2021-10-07 15:48:15.209826-07"
8477945,"Julius","Honka","6","1995-12-02 16:00:00-08","Jyväskylä",NULL,"FIN","FIN","5' 11""",180,False,"R",NULL,"D","2021-10-07 15:48:15.575939-07","2021-10-07 15:48:15.575939-07"
8479416,"Ben","Gleason","63","1998-03-24 16:00:00-08","Ortonville","MI","USA","USA","6' 1""",185,True,"L",25,"D","2021-10-07 15:48:15.95683-07","2021-10-07 15:48:15.95683-07"
8470602,"Dion","Phaneuf","3","1985-04-09 16:00:00-08","Edmonton","AB","CAN","CAN","6' 4""",222,False,"L",NULL,"D","2021-10-07 15:48:16.518343-07","2021-10-07 15:48:16.518343-07"
8477957,"Nikita","Scherbak","21","1995-12-29 16:00:00-08","Moscow",NULL,"RUS","RUS","6' 2""",192,False,"L",NULL,"R","2021-10-07 15:48:17.309167-07","2021-10-07 15:48:17.309167-07"
8480771,"Daniel","Brickley","78","1995-03-29 16:00:00-08","Sandy","UT","USA","USA","6' 3""",203,False,"L",NULL,"D","2021-10-07 15:48:17.715069-07","2021-10-07 15:48:17.715069-07"
8478078,"Rourke","Chartier","60","1996-04-02 16:00:00-08","Saskatoon","SK","CAN","CAN","5' 11""",190,False,"L",NULL,"C","2021-10-07 15:48:25.524984-07","2021-10-07 15:48:25.524984-07"
8471273,"Brandon","Dubinsky","17","1986-04-28 17:00:00-07","Anchorage","AK","USA","USA","6' 2""",208,False,"L",NULL,"C","2021-10-07 15:48:26.144203-07","2021-10-07 15:48:26.144203-07"
8476310,"Lukas","Sedlak","45","1993-02-24 16:00:00-08","Ceské Budejovice",NULL,"CZE","CZE","6' 0""",205,False,"L",NULL,"C","2021-10-07 15:48:26.510788-07","2021-10-07 15:48:26.510788-07"
8476431,"Adam","Clendening","6","1992-10-25 16:00:00-08","Niagara Falls","NY","USA","USA","6' 0""",194,True,"R",4,"D","2021-10-07 15:48:26.903141-07","2021-10-07 15:48:26.903141-07"
8478541,"Markus","Hannikainen","37","1993-03-25 16:00:00-08","Helsinki",NULL,"FIN","FIN","6' 1""",200,False,"L",NULL,"L","2021-10-07 15:48:27.256424-07","2021-10-07 15:48:27.256424-07"
8468611,"Matt","Hendricks","15","1981-06-16 17:00:00-07","Blaine","MN","USA","USA","6' 0""",211,False,"L",NULL,"C","2021-10-07 15:48:27.682525-07","2021-10-07 15:48:27.682525-07"
8470611,"Eric","Fehr","21","1985-09-06 17:00:00-07","Winkler","MB","CAN","CAN","6' 4""",209,False,"R",NULL,"C","2021-10-07 15:48:28.171185-07","2021-10-07 15:48:28.171185-07"
8476177,"Matt","Read","10","1986-06-13 17:00:00-07","Ilderton","ON","CAN","CAN","5' 10""",188,False,"R",NULL,"R","2021-10-07 15:48:28.574056-07","2021-10-07 15:48:28.574056-07"
8476806,"JT","Brown","23","1990-07-01 17:00:00-07","Burnsville","MN","USA","USA","5' 10""",182,False,"R",NULL,"R","2021-10-07 15:48:28.972698-07","2021-10-07 15:48:28.972698-07"
8470834,"Dustin","Byfuglien","33","1985-03-26 16:00:00-08","Roseau","MN","USA","USA","6' 5""",260,False,"R",NULL,"D","2021-10-07 15:48:29.315536-07","2021-10-07 15:48:29.315536-07"
8476476,"Joe","Morrow","70","1992-12-08 16:00:00-08","Edmonton","AB","CAN","CAN","6' 0""",196,False,"L",NULL,"D","2021-10-07 15:48:29.751712-07","2021-10-07 15:48:29.751712-07"
8476799,"Cameron","Schilling","38","1988-10-06 17:00:00-07","Carmel","IN","USA","USA","6' 3""",190,False,"L",NULL,"D","2021-10-07 15:48:30.109356-07","2021-10-07 15:48:30.109356-07"
8474131,"Mario","Kempe","21","1988-09-18 17:00:00-07","Kramfors",NULL,"SWE","SWE","6' 0""",185,False,"L",NULL,"R","2021-10-07 15:48:30.503014-07","2021-10-07 15:48:30.503014-07"
8477460,"Laurent","Dauphin","45","1995-03-26 16:00:00-08","Repentigny","QC","CAN","CAN","6' 0""",186,True,"L",8,"C","2021-10-07 15:48:30.909577-07","2021-10-07 15:48:30.909577-07"
8476617,"Tomas","Hyka","38","1993-03-22 16:00:00-08","Mlada Boleslav",NULL,"CZE","CZE","5' 11""",160,False,"R",NULL,"R","2021-10-07 15:48:34.566232-07","2021-10-07 15:48:34.566232-07"
8481486,"Jimmy","Schuldt","44","1995-05-10 17:00:00-07","Minnetonka","MN","USA","USA","6' 1""",203,True,"L",7,"D","2021-10-07 15:48:35.334914-07","2021-10-07 15:48:35.334914-07"
8474625,"Jimmy","Hayes","11","1989-11-20 16:00:00-08","Dorchester","MA","USA","USA","6' 5""",215,False,"R",NULL,"R","2021-10-07 15:48:35.952997-07","2021-10-07 15:48:35.952997-07"
8466251,"Jason","Chimera","20","1979-05-01 17:00:00-07","Edmonton","AB","CAN","CAN","6' 3""",215,False,"L",NULL,"L","2021-10-07 15:48:36.575527-07","2021-10-07 15:48:36.575527-07"
8469619,"Dennis","Seidenberg","44","1981-07-17 17:00:00-07","Schwenningen",NULL,"DEU","DEU","6' 0""",199,False,"L",NULL,"D","2021-10-07 15:48:36.907516-07","2021-10-07 15:48:36.907516-07"
8470609,"Steve","Bernier","8","1985-03-30 16:00:00-08","Quebec City","QC","CAN","CAN","6' 3""",225,False,"R",NULL,"R","2021-10-07 15:48:37.220034-07","2021-10-07 15:48:37.220034-07"
8473579,"Nikolay","Kulemin","86","1986-07-13 17:00:00-07","Magnitogorsk",NULL,"RUS","RUS","6' 1""",228,False,"L",NULL,"L","2021-10-07 15:48:37.570023-07","2021-10-07 15:48:37.570023-07"
8476386,"Shane","Prince","11","1992-11-15 16:00:00-08","Rochester","NY","USA","USA","5' 11""",193,False,"L",NULL,"L","2021-10-07 15:48:38.033872-07","2021-10-07 15:48:38.033872-07"
8470041,"Rick","Nash","61","1984-06-15 17:00:00-07","Brampton","ON","CAN","CAN","6' 4""",211,False,"L",NULL,"L","2021-10-07 15:48:38.441586-07","2021-10-07 15:48:38.441586-07"
8471976,"David","Desharnais","51","1986-09-13 17:00:00-07","Laurier-Station","QC","CAN","CAN","5' 7""",180,False,"L",NULL,"C","2021-10-07 15:48:38.788013-07","2021-10-07 15:48:38.788013-07"
8475180,"Peter","Holland",NULL,"1991-01-13 16:00:00-08","Toronto","ON","CAN","CAN","6' 2""",193,False,"L",NULL,"C","2021-10-07 15:48:39.157735-07","2021-10-07 15:48:39.157735-07"
8476303,"Rob","O'Gara","46","1993-07-05 17:00:00-07","Massapequa","NY","USA","USA","6' 4""",214,False,"L",NULL,"D","2021-10-07 15:48:39.513442-07","2021-10-07 15:48:39.513442-07"
8476401,"Daniel","Catenacci","43","1993-03-08 16:00:00-08","Richmond Hill","ON","CAN","CAN","5' 10""",193,False,"L",NULL,"C","2021-10-07 15:48:40.071338-07","2021-10-07 15:48:40.071338-07"
8476450,"Ryan","Sproul","25","1993-01-12 16:00:00-08","Mississauga","ON","CAN","CAN","6' 4""",205,False,"R",NULL,"D","2021-10-07 15:48:40.360034-07","2021-10-07 15:48:40.360034-07"
8469665,"Johnny","Oduya","29","1981-09-30 17:00:00-07","Stockholm",NULL,"SWE","SWE","6' 0""",191,False,"L",NULL,"D","2021-10-07 15:48:42.522282-07","2021-10-07 15:48:42.522282-07"
8473440,"Will","O'Neill","45","1988-04-27 17:00:00-07","Boston","MA","USA","USA","6' 1""",190,False,"L",NULL,"D","2021-10-07 15:48:42.806011-07","2021-10-07 15:48:42.806011-07"
8476955,"Taylor","Leier","20","1994-02-14 16:00:00-08","Saskatoon","SK","CAN","CAN","5' 11""",180,False,"L",NULL,"L","2021-10-07 15:48:43.545378-07","2021-10-07 15:48:43.545378-07"
8476302,"Frank","Corrado","18","1993-03-25 16:00:00-08","Toronto","ON","CAN","CAN","6' 0""",205,False,"R",NULL,"D","2021-10-07 15:48:44.162374-07","2021-10-07 15:48:44.162374-07"
8477591,"Josh","Jooris","36","1990-07-13 17:00:00-07","Burlington","ON","CAN","CAN","6' 1""",198,False,"R",NULL,"R","2021-10-07 15:48:45.851757-07","2021-10-07 15:48:45.851757-07"
8467407,"Brian","Gionta","12","1979-01-17 16:00:00-08","Rochester","NY","USA","USA","5' 7""",178,False,"R",NULL,"R","2021-10-07 15:48:46.243693-07","2021-10-07 15:48:46.243693-07"
8474074,"Paul","Postma","14","1989-02-21 16:00:00-08","Red Deer","AB","CAN","CAN","6' 3""",195,False,"R",NULL,"D","2021-10-07 15:48:46.650286-07","2021-10-07 15:48:46.650286-07"
8474739,"Tommy","Wingels","57","1988-04-11 17:00:00-07","Evanston","IL","USA","USA","6' 0""",200,False,"R",NULL,"C","2021-10-07 15:48:46.959576-07","2021-10-07 15:48:46.959576-07"
8470324,"Josh","Gorges","4","1984-08-13 17:00:00-07","Kelowna","BC","CAN","CAN","6' 1""",204,False,"L",NULL,"D","2021-10-07 15:48:47.583881-07","2021-10-07 15:48:47.583881-07"
8470852,"Matt","Moulson",NULL,"1983-10-31 16:00:00-08","North York","ON","CAN","CAN","6' 1""",203,False,"L",NULL,"L","2021-10-07 15:48:47.933206-07","2021-10-07 15:48:47.933206-07"
8471678,"Benoit","Pouliot","67","1986-09-28 17:00:00-07","Alfred","ON","CAN","CAN","6' 3""",200,False,"L",NULL,"L","2021-10-07 15:48:48.215072-07","2021-10-07 15:48:48.215072-07"
8474743,"Zach","Redmond","38","1988-07-25 17:00:00-07","Traverse City","MI","USA","USA","6' 2""",212,False,"R",NULL,"D","2021-10-07 15:48:48.585426-07","2021-10-07 15:48:48.585426-07"
8475185,"Jacob","Josefson","10","1991-03-01 16:00:00-08","Stockholm",NULL,"SWE","SWE","6' 0""",196,False,"L",NULL,"C","2021-10-07 15:48:48.886865-07","2021-10-07 15:48:48.886865-07"
8476495,"Seth","Griffith","23","1993-01-03 16:00:00-08","Wallaceburg","ON","CAN","CAN","5' 9""",190,True,"R",22,"C","2021-10-07 15:48:49.508216-07","2021-10-07 15:48:49.508216-07"
8477491,"Nick","Baptiste","13","1995-08-03 17:00:00-07","Ottawa","ON","CAN","CAN","6' 1""",203,False,"R",NULL,"R","2021-10-07 15:48:49.849664-07","2021-10-07 15:48:49.849664-07"
8479755,"Victor","Antipin","93","1992-12-05 16:00:00-08","Ust-Kamenogorsk",NULL,"KAZ","RUS","5' 11""",175,False,"L",NULL,"D","2021-10-07 15:48:50.206853-07","2021-10-07 15:48:50.206853-07"
8468309,"Mark","Streit","32","1977-12-10 16:00:00-08","Bern",NULL,"CHE","CHE","5' 11""",186,False,"L",NULL,"D","2021-10-07 15:48:54.431778-07","2021-10-07 15:48:54.431778-07"
8469466,"Ales","Hemsky","83","1983-08-12 17:00:00-07","Pardubice",NULL,"CZE","CZE","6' 0""",177,False,"R",NULL,"R","2021-10-07 15:48:54.94532-07","2021-10-07 15:48:54.94532-07"
8471338,"Torrey","Mitchell","71","1985-01-29 16:00:00-08","Greenfield Park","QC","CAN","CAN","5' 11""",186,False,"R",NULL,"C","2021-10-07 15:48:55.500855-07","2021-10-07 15:48:55.500855-07"
8477642,"Rinat","Valiev","37","1995-05-10 17:00:00-07","Nizhnekamsk",NULL,"RUS","RUS","6' 3""",215,False,"L",NULL,"D","2021-10-07 15:48:56.01361-07","2021-10-07 15:48:56.01361-07"
8478004,"Brett","Lernout","8","1995-09-23 17:00:00-07","Winnipeg","MB","CAN","CAN","6' 4""",214,False,"R",NULL,"D","2021-10-07 15:48:56.322975-07","2021-10-07 15:48:56.322975-07"
8468483,"Marian","Gaborik","12","1982-02-13 16:00:00-08","Trencin",NULL,"SVK","SVK","6' 1""",200,False,"L",NULL,"R","2021-10-07 15:48:56.799497-07","2021-10-07 15:48:56.799497-07"
8470358,"Alexandre","Burrows","14","1981-04-10 16:00:00-08","Pincourt","QC","CAN","CAN","6' 1""",197,False,"L",NULL,"R","2021-10-07 15:48:57.113424-07","2021-10-07 15:48:57.113424-07"
8471663,"Mike","Blunden","20","1986-12-14 16:00:00-08","Toronto","ON","CAN","CAN","6' 4""",217,False,"R",NULL,"R","2021-10-07 15:48:57.4043-07","2021-10-07 15:48:57.4043-07"
8474018,"Christopher","DiDomenico","49","1989-02-19 16:00:00-08","Toronto","ON","CAN","CAN","5' 11""",174,False,"R",NULL,"L","2021-10-07 15:48:57.931893-07","2021-10-07 15:48:57.931893-07"
8474024,"Jim","O'Brien","40","1989-01-28 16:00:00-08","Maplewood","MN","USA","USA","6' 3""",195,False,"R",NULL,"C","2021-10-07 15:48:58.237485-07","2021-10-07 15:48:58.237485-07"
8475328,"Ben","Sexton",NULL,"1991-06-05 17:00:00-07","Ottawa","ON","CAN","CAN","5' 11""",196,False,"R",NULL,"C","2021-10-07 15:48:58.629138-07","2021-10-07 15:48:58.629138-07"
8476890,"Patrick","Sieloff","63","1994-05-14 17:00:00-07","Ann Arbor","MI","USA","USA","6' 1""",205,False,"L",NULL,"D","2021-10-07 15:48:59.014121-07","2021-10-07 15:48:59.014121-07"
8468575,"Dominic","Moore","20","1980-08-02 17:00:00-07","Thornhill","ON","CAN","CAN","6' 0""",192,False,"L",NULL,"C","2021-10-07 15:48:59.970195-07","2021-10-07 15:48:59.970195-07"
8476403,"Klas","Dahlbeck","6","1991-07-05 17:00:00-07","Katrineholm",NULL,"SWE","SWE","6' 3""",207,False,"L",NULL,"D","2021-10-07 15:49:00.589284-07","2021-10-07 15:49:00.589284-07"
8468085,"Radim","Vrbata","71","1981-06-12 17:00:00-07","Mlada Boleslav",NULL,"CZE","CZE","6' 1""",194,False,"R",NULL,"R","2021-10-07 15:49:07.411539-07","2021-10-07 15:49:07.411539-07"
8476322,"Chase","Balisy","23","1992-02-01 16:00:00-08","Fullerton","CA","USA","USA","5' 11""",179,False,"L",NULL,"C","2021-10-07 15:49:07.828479-07","2021-10-07 15:49:07.828479-07"
8477583,"Curtis","Valk","14","1993-02-07 16:00:00-08","Medicine Hat","AB","CAN","CAN","5' 9""",170,False,"L",NULL,"C","2021-10-07 15:49:08.214271-07","2021-10-07 15:49:08.214271-07"
8480164,"Henrik","Haapala","25","1994-02-27 16:00:00-08","Lempaala",NULL,"FIN","FIN","5' 9""",165,False,"L",NULL,"L","2021-10-07 15:49:08.620558-07","2021-10-07 15:49:08.620558-07"
8475739,"Michael","Bournival","15","1992-05-30 17:00:00-07","Shawinigan","QC","CAN","CAN","5' 11""",198,False,"L",NULL,"L","2021-10-07 15:49:09.210354-07","2021-10-07 15:49:09.210354-07"
8471710,"Taylor","Chorney","44","1987-04-26 17:00:00-07","Thunder Bay","ON","CAN","CAN","6' 0""",193,False,"L",NULL,"D","2021-10-07 15:49:09.703241-07","2021-10-07 15:49:09.703241-07"
8478063,"Shane","Gersich","63","1996-07-09 17:00:00-07","Chaska","MN","USA","USA","5' 11""",185,True,"L",15,"L","2021-10-07 15:49:10.181615-07","2021-10-07 15:49:10.181615-07"
8469544,"Patrick","Sharp","10","1981-12-26 16:00:00-08","Winnipeg","MB","CAN","CAN","6' 1""",200,False,"R",NULL,"L","2021-10-07 15:49:10.507217-07","2021-10-07 15:49:10.507217-07"
8471742,"Cody","Franson","11","1987-08-07 17:00:00-07","Sicamous","BC","CAN","CAN","6' 5""",224,False,"R",NULL,"D","2021-10-07 15:49:10.926848-07","2021-10-07 15:49:10.926848-07"
8474642,"Lance","Bouma","17","1990-03-24 16:00:00-08","Provost","AB","CAN","CAN","6' 2""",208,False,"L",NULL,"L","2021-10-07 15:49:11.223681-07","2021-10-07 15:49:11.223681-07"
8479595,"Blake","Hillman","55","1996-01-25 16:00:00-08","Elk River","MN","USA","USA","6' 1""",193,False,"L",NULL,"D","2021-10-07 15:49:11.782688-07","2021-10-07 15:49:11.782688-07"
8480153,"Victor","Ejdsell","17","1995-06-05 17:00:00-07","Karlstad",NULL,"SWE","SWE","6' 5""",214,True,"L",16,"C","2021-10-07 15:49:12.061307-07","2021-10-07 15:49:12.061307-07"
8468083,"Henrik","Zetterberg","40","1980-10-08 17:00:00-07","Njurunda",NULL,"SWE","SWE","6' 0""",197,False,"L",NULL,"C","2021-10-07 15:49:13.407966-07","2021-10-07 15:49:13.407966-07"
8471266,"David","Booth","17","1984-11-23 16:00:00-08","Detroit","MI","USA","USA","6' 0""",212,False,"L",NULL,"L","2021-10-07 15:49:14.133487-07","2021-10-07 15:49:14.133487-07"
8467370,"Mike","Fisher","12","1980-06-04 17:00:00-07","Peterborough","ON","CAN","CAN","6' 1""",216,False,"R",NULL,"C","2021-10-07 15:49:43.047639-07","2021-10-07 15:49:43.047639-07"
8468486,"Scott","Hartnell","17","1982-04-17 16:00:00-08","Regina","SK","CAN","CAN","6' 2""",215,False,"L",NULL,"L","2021-10-07 15:49:43.413803-07","2021-10-07 15:49:43.413803-07"
8471296,"Alexei","Emelin","25","1986-04-24 16:00:00-08","Togliatti",NULL,"RUS","RUS","6' 2""",218,False,"L",NULL,"D","2021-10-07 15:49:44.436772-07","2021-10-07 15:49:44.436772-07"
8470105,"Scottie","Upshall","9","1983-10-06 17:00:00-07","Fort McMurray","AB","CAN","CAN","6' 0""",200,False,"L",NULL,"R","2021-10-07 15:49:46.303436-07","2021-10-07 15:49:46.303436-07"
8475761,"Beau","Bennett","78","1991-11-26 16:00:00-08","Gardena","CA","USA","USA","6' 2""",195,False,"R",NULL,"R","2021-10-07 15:49:53.377191-07","2021-10-07 15:49:53.377191-07"
8448208,"Jaromir","Jagr","68","1972-02-14 16:00:00-08","Kladno",NULL,"CZE","CZE","6' 3""",230,False,"L",NULL,"R","2021-10-07 15:49:53.946301-07","2021-10-07 15:49:53.946301-07"
8470162,"Matt","Stajan","18","1983-12-18 16:00:00-08","Mississauga","ON","CAN","CAN","6' 1""",195,False,"L",NULL,"C","2021-10-07 15:49:58.041041-07","2021-10-07 15:49:58.041041-07"
